lon,lat,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,province,month
130.5,48.5,10,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
130.5,48.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
87,49,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区,5
87,49,8,0,7,0,0,6,0,15,6,2,0,新疆维吾尔自治区,6
87,49,14,14,19,0,22,21,7,17,13,13,10,新疆维吾尔自治区,7
87,49,15,21,8,0,8,21,6,9,7,22,0,新疆维吾尔自治区,8
87,49,7,0,0,0,6,0,0,0,0,4,0,新疆维吾尔自治区,9
87,49,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区,10
87.5,49,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区,5
87.5,49,8,0,6,0,0,6,6,15,2,2,0,新疆维吾尔自治区,6
87.5,49,15,14,19,6,16,22,10,17,13,13,9,新疆维吾尔自治区,7
87.5,49,19,20,12,0,7,21,9,9,14,21,0,新疆维吾尔自治区,8
87.5,49,7,0,0,0,0,0,0,0,0,4,0,新疆维吾尔自治区,9
87.5,49,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区,10
116.5,49,0,0,0,0,1,0,6,6,1,0,0,内蒙古自治区,5
116.5,49,13,14,8,6,6,6,10,14,14,12,7,内蒙古自治区,6
116.5,49,20,9,9,0,6,14,23,17,5,13,26,内蒙古自治区,7
116.5,49,0,12,6,0,0,7,9,0,1,7,1,内蒙古自治区,8
116.5,49,10,2,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
116.5,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
117,49,0,0,0,0,1,0,0,6,1,0,0,内蒙古自治区,5
117,49,19,14,8,6,6,6,0,14,14,11,6,内蒙古自治区,6
117,49,19,9,9,0,6,14,23,20,11,19,26,内蒙古自治区,7
117,49,0,12,7,0,0,7,14,3,1,7,1,内蒙古自治区,8
117,49,10,2,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
117,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
117.5,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,5
117.5,49,15,15,8,7,2,6,0,14,13,12,3,内蒙古自治区,6
117.5,49,24,9,16,0,7,21,24,21,13,14,30,内蒙古自治区,7
117.5,49,0,10,7,0,0,13,14,3,2,8,7,内蒙古自治区,8
117.5,49,0,2,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
117.5,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
118,49,0,0,0,0,1,0,0,0,1,0,0,内蒙古自治区,5
118,49,7,16,8,6,6,0,0,14,14,12,8,内蒙古自治区,6
118,49,20,3,12,0,7,14,20,17,12,18,26,内蒙古自治区,7
118,49,6,11,8,0,0,12,14,0,2,9,7,内蒙古自治区,8
118,49,8,2,5,0,0,0,0,0,0,0,0,内蒙古自治区,9
118,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
118.5,49,0,0,0,0,1,0,0,11,1,0,0,内蒙古自治区,5
118.5,49,13,14,8,6,8,0,4,15,7,12,0,内蒙古自治区,6
118.5,49,20,3,15,0,7,14,26,12,7,24,22,内蒙古自治区,7
118.5,49,0,10,8,0,0,6,14,0,0,9,7,内蒙古自治区,8
118.5,49,8,2,5,0,0,0,0,0,0,0,0,内蒙古自治区,9
118.5,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
119,49,0,0,0,0,1,0,0,11,1,6,0,内蒙古自治区,5
119,49,7,14,8,6,8,0,4,15,7,12,0,内蒙古自治区,6
119,49,19,3,12,0,7,14,26,12,6,22,28,内蒙古自治区,7
119,49,0,10,8,0,0,12,14,0,0,10,7,内蒙古自治区,8
119,49,8,2,5,0,0,0,0,0,0,0,0,内蒙古自治区,9
119,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
119.5,49,0,0,0,0,1,0,0,11,1,6,0,内蒙古自治区,5
119.5,49,19,14,8,6,8,0,4,16,7,12,0,内蒙古自治区,6
119.5,49,18,3,12,0,7,14,26,12,6,20,28,内蒙古自治区,7
119.5,49,0,11,7,0,0,6,10,0,0,10,7,内蒙古自治区,8
119.5,49,8,2,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
119.5,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
120,49,0,0,0,0,1,0,0,11,1,6,0,内蒙古自治区,5
120,49,25,14,8,6,9,0,3,15,7,8,0,内蒙古自治区,6
120,49,18,4,13,0,7,20,25,12,10,17,28,内蒙古自治区,7
120,49,0,11,7,6,0,12,10,0,2,10,7,内蒙古自治区,8
120,49,9,2,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
120,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
120.5,49,0,0,0,0,1,0,0,11,1,6,0,内蒙古自治区,5
120.5,49,25,13,8,0,9,0,3,15,7,8,0,内蒙古自治区,6
120.5,49,17,4,13,0,7,20,26,13,16,9,29,内蒙古自治区,7
120.5,49,0,11,7,0,0,12,9,0,2,10,7,内蒙古自治区,8
120.5,49,9,3,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
120.5,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
121,49,0,0,0,0,1,0,0,6,1,0,0,内蒙古自治区,5
121,49,25,13,0,0,9,6,0,15,7,7,0,内蒙古自治区,6
121,49,17,4,16,0,7,19,23,13,16,9,29,内蒙古自治区,7
121,49,0,15,7,0,0,13,9,0,2,10,7,内蒙古自治区,8
121,49,9,3,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
121,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
121.5,49,0,0,0,0,1,0,6,6,1,6,0,内蒙古自治区,5
121.5,49,23,13,0,0,9,12,0,15,7,7,0,内蒙古自治区,6
121.5,49,10,10,17,0,7,19,23,12,17,16,30,内蒙古自治区,7
121.5,49,0,15,7,0,0,13,9,0,2,9,7,内蒙古自治区,8
121.5,49,9,3,0,0,0,6,0,0,0,0,0,内蒙古自治区,9
121.5,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
122,49,0,0,0,0,1,0,6,6,1,6,2,内蒙古自治区,5
122,49,19,11,0,0,9,12,3,15,7,6,4,内蒙古自治区,6
122,49,10,16,17,0,12,19,26,12,18,16,30,内蒙古自治区,7
122,49,0,16,7,0,1,13,9,0,2,9,7,内蒙古自治区,8
122,49,9,3,0,0,0,6,0,0,0,6,0,内蒙古自治区,9
122,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
122.5,49,0,0,0,0,1,0,6,6,1,0,0,内蒙古自治区,5
122.5,49,25,11,0,0,14,12,3,15,7,6,0,内蒙古自治区,6
122.5,49,10,10,17,0,12,19,23,18,18,10,30,内蒙古自治区,7
122.5,49,0,16,7,0,1,12,9,0,3,9,2,内蒙古自治区,8
122.5,49,10,3,6,0,0,6,0,0,0,0,0,内蒙古自治区,9
122.5,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
123,49,0,0,0,0,1,0,7,6,1,0,0,内蒙古自治区,5
123,49,26,12,0,6,14,12,3,15,7,6,0,内蒙古自治区,6
123,49,5,4,15,3,7,20,22,18,17,10,30,内蒙古自治区,7
123,49,0,16,7,3,0,13,9,6,3,9,2,内蒙古自治区,8
123,49,10,3,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
123,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
123.5,49,0,0,0,0,0,0,7,0,1,0,0,内蒙古自治区,5
123.5,49,26,15,0,7,15,12,3,15,8,6,0,内蒙古自治区,6
123.5,49,5,10,15,9,7,26,27,18,19,6,30,内蒙古自治区,7
123.5,49,0,12,7,3,0,13,8,0,3,6,2,内蒙古自治区,8
123.5,49,8,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
123.5,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
124,49,0,0,0,0,0,0,6,0,1,0,0,内蒙古自治区,5
124,49,26,14,0,7,15,12,3,15,8,6,0,内蒙古自治区,6
124,49,16,10,15,10,7,26,28,12,19,6,30,内蒙古自治区,7
124,49,0,0,7,3,0,13,8,0,3,7,2,内蒙古自治区,8
124,49,8,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
124,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
124.5,49,0,0,0,0,0,0,0,0,1,0,0,内蒙古自治区,5
124.5,49,26,15,0,7,15,16,3,15,8,6,0,内蒙古自治区,6
124.5,49,9,23,15,7,7,22,27,12,16,6,30,内蒙古自治区,7
124.5,49,0,8,7,0,0,13,14,6,3,7,2,内蒙古自治区,8
124.5,49,7,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
124.5,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
125,49,0,0,0,0,0,0,0,0,1,0,0,黑龙江省,5
125,49,26,15,5,7,15,12,3,15,8,0,0,黑龙江省,6
125,49,9,20,18,7,8,17,26,12,16,6,30,黑龙江省,7
125,49,0,7,6,0,0,13,14,0,3,6,7,黑龙江省,8
125,49,7,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
125,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
125.5,49,0,0,0,0,0,0,6,0,1,0,0,黑龙江省,5
125.5,49,27,15,5,7,15,13,0,14,8,0,0,黑龙江省,6
125.5,49,8,20,18,16,8,21,22,12,16,8,30,黑龙江省,7
125.5,49,0,7,6,0,0,13,14,0,3,0,4,黑龙江省,8
125.5,49,7,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
125.5,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
126,49,0,0,0,0,0,0,0,0,1,0,0,黑龙江省,5
126,49,27,15,5,7,15,14,0,14,8,0,0,黑龙江省,6
126,49,8,22,17,16,8,21,20,12,16,8,30,黑龙江省,7
126,49,0,8,6,0,0,13,15,0,3,0,3,黑龙江省,8
126,49,7,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
126,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
126.5,49,0,0,0,0,0,0,0,0,1,0,0,黑龙江省,5
126.5,49,26,14,5,7,14,14,0,8,8,0,0,黑龙江省,6
126.5,49,8,26,15,16,8,21,20,12,16,14,29,黑龙江省,7
126.5,49,5,8,6,0,0,14,15,6,3,0,7,黑龙江省,8
126.5,49,9,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
126.5,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
127,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,5
127,49,19,1,9,7,14,14,0,8,7,0,0,黑龙江省,6
127,49,8,26,17,15,8,17,20,13,15,15,29,黑龙江省,7
127,49,5,9,6,0,0,8,15,6,2,0,7,黑龙江省,8
127,49,9,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
127,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
127.5,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,5
127.5,49,20,0,9,7,14,14,0,8,7,0,0,黑龙江省,6
127.5,49,14,23,24,15,8,14,14,13,15,16,29,黑龙江省,7
127.5,49,5,10,6,0,0,8,14,7,2,0,7,黑龙江省,8
127.5,49,9,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
127.5,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
128,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,5
128,49,20,1,8,7,14,14,0,6,7,0,0,黑龙江省,6
128,49,14,20,25,15,12,14,15,12,9,16,29,黑龙江省,7
128,49,5,10,6,7,2,8,14,13,2,0,4,黑龙江省,8
128,49,9,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
128,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
128.5,49,0,0,0,0,0,0,6,0,0,0,0,黑龙江省,5
128.5,49,13,1,8,7,14,13,0,6,7,0,0,黑龙江省,6
128.5,49,4,20,25,15,12,13,14,12,9,16,27,黑龙江省,7
128.5,49,5,10,11,7,2,8,15,13,2,0,7,黑龙江省,8
128.5,49,10,0,2,0,0,0,0,0,0,0,0,黑龙江省,9
128.5,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
129,49,0,0,0,0,0,0,6,0,0,0,0,黑龙江省,5
129,49,18,1,8,7,14,13,0,6,7,0,0,黑龙江省,6
129,49,10,19,23,15,12,13,15,13,14,16,27,黑龙江省,7
129,49,5,9,11,6,2,13,15,13,2,0,7,黑龙江省,8
129,49,10,0,2,0,0,0,0,0,0,0,0,黑龙江省,9
129,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
129.5,49,0,0,0,0,0,0,6,0,0,0,0,黑龙江省,5
129.5,49,19,7,8,7,14,13,0,12,7,0,0,黑龙江省,6
129.5,49,10,19,24,13,12,13,16,13,14,15,26,黑龙江省,7
129.5,49,5,8,7,7,2,13,14,12,3,0,7,黑龙江省,8
129.5,49,10,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
129.5,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
130,49,0,0,0,0,0,0,6,0,0,0,2,黑龙江省,5
130,49,20,7,14,7,13,12,0,12,7,0,4,黑龙江省,6
130,49,10,25,25,13,12,13,15,13,15,14,24,黑龙江省,7
130,49,5,7,7,7,2,14,14,12,3,0,7,黑龙江省,8
130,49,10,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
130,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
116.5,49.5,0,0,0,0,1,0,0,0,1,0,0,内蒙古自治区,5
116.5,49.5,8,17,8,6,6,13,10,14,14,12,10,内蒙古自治区,6
116.5,49.5,24,3,9,0,6,22,16,11,5,17,29,内蒙古自治区,7
116.5,49.5,0,16,7,0,0,7,9,0,1,9,1,内蒙古自治区,8
116.5,49.5,9,2,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
116.5,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
117,49.5,0,0,0,0,1,0,0,6,1,0,0,内蒙古自治区,5
117,49.5,8,17,8,6,6,13,10,14,14,12,10,内蒙古自治区,6
117,49.5,20,9,6,0,0,21,16,14,5,23,29,内蒙古自治区,7
117,49.5,0,11,7,0,0,7,9,3,1,9,1,内蒙古自治区,8
117,49.5,9,2,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
117,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
117.5,49.5,0,0,0,0,1,0,0,6,1,0,0,内蒙古自治区,5
117.5,49.5,19,17,8,6,6,14,10,14,14,11,3,内蒙古自治区,6
117.5,49.5,20,9,6,0,0,21,25,14,12,20,28,内蒙古自治区,7
117.5,49.5,0,11,7,0,0,12,9,3,1,7,1,内蒙古自治区,8
117.5,49.5,9,2,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
117.5,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
118,49.5,0,0,0,0,0,0,0,6,1,0,0,内蒙古自治区,5
118,49.5,19,17,8,6,6,14,10,14,13,11,0,内蒙古自治区,6
118,49.5,19,9,13,0,6,15,23,11,7,18,26,内蒙古自治区,7
118,49.5,0,11,7,0,0,13,9,0,0,9,7,内蒙古自治区,8
118,49.5,8,2,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
118,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
118.5,49.5,0,0,0,0,0,0,0,6,1,0,0,内蒙古自治区,5
118.5,49.5,19,16,8,6,8,12,4,14,13,11,0,内蒙古自治区,6
118.5,49.5,22,3,12,0,7,14,24,15,6,20,29,内蒙古自治区,7
118.5,49.5,0,11,7,0,0,12,9,3,0,7,7,内蒙古自治区,8
118.5,49.5,8,2,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
118.5,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
119,49.5,0,0,0,0,1,0,0,11,1,0,0,内蒙古自治区,5
119,49.5,19,15,9,6,8,12,4,15,7,11,0,内蒙古自治区,6
119,49.5,17,3,15,0,7,14,26,15,6,20,29,内蒙古自治区,7
119,49.5,0,11,7,0,0,12,9,3,0,7,7,内蒙古自治区,8
119,49.5,9,2,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
119,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
119.5,49.5,0,0,0,0,1,0,0,11,1,0,0,内蒙古自治区,5
119.5,49.5,25,14,8,0,8,12,4,16,7,12,0,内蒙古自治区,6
119.5,49.5,17,3,12,0,7,14,26,15,0,20,29,内蒙古自治区,7
119.5,49.5,0,7,7,0,0,12,9,9,0,7,7,内蒙古自治区,8
119.5,49.5,8,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
119.5,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
120,49.5,0,0,0,0,1,0,0,11,1,6,0,内蒙古自治区,5
120,49.5,25,14,8,6,8,12,0,16,7,8,0,内蒙古自治区,6
120,49.5,17,4,13,0,7,14,24,13,4,17,29,内蒙古自治区,7
120,49.5,0,11,7,0,0,12,9,6,2,10,7,内蒙古自治区,8
120,49.5,9,2,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
120,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
120.5,49.5,0,0,0,0,0,0,0,11,1,6,0,内蒙古自治区,5
120.5,49.5,25,14,8,6,8,6,3,16,7,8,0,内蒙古自治区,6
120.5,49.5,16,4,13,0,7,21,26,13,10,16,29,内蒙古自治区,7
120.5,49.5,0,7,7,0,0,13,9,6,2,10,7,内蒙古自治区,8
120.5,49.5,9,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
120.5,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
121,49.5,0,0,0,0,0,0,0,11,1,0,0,内蒙古自治区,5
121,49.5,19,11,8,0,9,12,3,16,7,8,0,内蒙古自治区,6
121,49.5,10,4,18,0,7,21,26,13,11,18,30,内蒙古自治区,7
121,49.5,0,10,7,0,0,13,9,6,2,9,7,内蒙古自治区,8
121,49.5,9,3,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
121,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
121.5,49.5,0,0,0,0,0,0,0,6,1,0,0,内蒙古自治区,5
121.5,49.5,19,11,9,6,9,6,3,15,7,7,0,内蒙古自治区,6
121.5,49.5,10,16,19,0,7,21,24,12,11,15,30,内蒙古自治区,7
121.5,49.5,0,15,7,0,0,13,9,0,2,9,7,内蒙古自治区,8
121.5,49.5,9,3,0,0,0,6,0,0,0,0,0,内蒙古自治区,9
121.5,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
122,49.5,0,0,0,0,1,0,6,11,1,6,0,内蒙古自治区,5
122,49.5,25,11,6,6,9,12,3,17,7,7,0,内蒙古自治区,6
122,49.5,11,16,17,0,12,20,23,12,12,10,30,内蒙古自治区,7
122,49.5,0,15,7,0,1,13,9,0,2,9,7,内蒙古自治区,8
122,49.5,9,3,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
122,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
122.5,49.5,0,0,0,0,1,0,6,5,1,6,2,内蒙古自治区,5
122.5,49.5,26,14,0,6,15,12,3,17,7,6,4,内蒙古自治区,6
122.5,49.5,4,16,17,0,12,20,22,18,12,10,30,内蒙古自治区,7
122.5,49.5,0,14,7,0,1,13,8,0,2,9,7,内蒙古自治区,8
122.5,49.5,9,3,0,0,0,6,0,0,0,0,0,内蒙古自治区,9
122.5,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
123,49.5,0,0,0,0,0,0,7,0,1,0,2,内蒙古自治区,5
123,49.5,26,14,0,6,15,12,3,16,7,6,4,内蒙古自治区,6
123,49.5,4,16,15,0,12,21,22,12,11,7,30,内蒙古自治区,7
123,49.5,0,15,7,0,1,14,8,0,2,6,7,内蒙古自治区,8
123,49.5,10,3,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
123,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
123.5,49.5,0,0,0,0,0,0,6,0,1,0,0,内蒙古自治区,5
123.5,49.5,26,14,0,7,15,16,3,15,8,6,0,内蒙古自治区,6
123.5,49.5,5,10,15,7,12,21,22,12,11,7,30,内蒙古自治区,7
123.5,49.5,0,15,7,0,1,14,8,0,2,7,7,内蒙古自治区,8
123.5,49.5,10,3,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
123.5,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
124,49.5,0,0,0,0,0,0,6,0,1,0,0,内蒙古自治区,5
124,49.5,26,11,0,7,21,17,3,17,8,6,0,内蒙古自治区,6
124,49.5,7,10,15,10,12,25,27,12,11,7,30,内蒙古自治区,7
124,49.5,0,10,7,3,1,13,8,0,2,7,7,内蒙古自治区,8
124,49.5,8,3,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
124,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
124.5,49.5,0,0,0,0,0,0,6,0,1,0,0,内蒙古自治区,5
124.5,49.5,26,11,0,7,15,17,3,17,8,6,0,内蒙古自治区,6
124.5,49.5,8,22,14,7,7,22,27,12,16,7,30,内蒙古自治区,7
124.5,49.5,0,9,7,0,0,13,14,0,2,7,3,内蒙古自治区,8
124.5,49.5,6,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
124.5,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
125,49.5,0,0,0,0,0,0,6,0,1,0,0,内蒙古自治区,5
125,49.5,26,13,5,7,15,13,3,15,8,6,0,内蒙古自治区,6
125,49.5,8,21,15,7,8,21,27,12,16,7,30,内蒙古自治区,7
125,49.5,0,9,6,0,0,13,14,0,2,0,3,内蒙古自治区,8
125,49.5,6,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
125,49.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
125.5,49.5,0,0,0,0,0,0,6,0,1,0,0,黑龙江省,5
125.5,49.5,26,14,10,7,21,13,0,15,8,0,0,黑龙江省,6
125.5,49.5,8,21,17,7,8,21,22,12,16,8,30,黑龙江省,7
125.5,49.5,0,9,6,0,0,13,14,0,3,0,3,黑龙江省,8
125.5,49.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
125.5,49.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
126,49.5,0,0,0,0,0,0,6,0,1,0,0,黑龙江省,5
126,49.5,26,14,10,7,14,13,0,8,8,0,0,黑龙江省,6
126,49.5,8,24,17,8,8,21,22,12,16,14,30,黑龙江省,7
126,49.5,5,10,6,0,0,13,14,0,3,0,3,黑龙江省,8
126,49.5,8,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
126,49.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
126.5,49.5,0,0,0,0,0,0,0,0,1,0,0,黑龙江省,5
126.5,49.5,25,13,9,7,14,13,0,8,8,0,0,黑龙江省,6
126.5,49.5,14,23,17,11,13,18,19,13,16,14,30,黑龙江省,7
126.5,49.5,5,10,7,0,2,7,15,6,3,0,4,黑龙江省,8
126.5,49.5,9,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
126.5,49.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
127,49.5,0,0,6,0,0,0,0,0,0,0,0,黑龙江省,5
127,49.5,25,13,9,7,14,13,0,7,7,0,0,黑龙江省,6
127,49.5,14,25,17,11,13,19,14,11,15,14,30,黑龙江省,7
127,49.5,5,9,7,0,2,8,15,10,3,0,4,黑龙江省,8
127,49.5,9,0,0,0,0,0,0,0,0,0,0,黑龙江省,9
127,49.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
127.5,49.5,0,0,6,0,0,0,6,0,0,0,0,黑龙江省,5
127.5,49.5,20,7,9,7,14,14,0,7,7,0,0,黑龙江省,6
127.5,49.5,14,25,20,11,18,18,13,12,9,14,29,黑龙江省,7
127.5,49.5,5,12,6,7,2,8,8,10,3,0,7,黑龙江省,8
127.5,49.5,9,3,0,0,0,0,0,0,0,0,0,黑龙江省,9
127.5,49.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
128,49.5,0,0,6,0,0,0,6,0,0,0,0,黑龙江省,5
128,49.5,20,7,9,7,14,13,0,7,7,0,0,黑龙江省,6
128,49.5,14,19,26,10,12,18,13,12,9,14,27,黑龙江省,7
128,49.5,5,12,6,7,3,8,8,12,3,0,7,黑龙江省,8
128,49.5,10,3,0,0,0,0,0,0,0,0,0,黑龙江省,9
128,49.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
128.5,49.5,0,0,6,0,0,0,6,0,0,0,0,黑龙江省,5
128.5,49.5,13,7,15,7,14,13,0,7,7,0,0,黑龙江省,6
128.5,49.5,10,19,25,15,12,13,13,13,9,14,27,黑龙江省,7
128.5,49.5,5,12,6,6,3,8,6,13,3,0,4,黑龙江省,8
128.5,49.5,10,3,0,0,0,0,0,0,0,0,0,黑龙江省,9
128.5,49.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省,10
119.5,50,0,0,0,0,0,0,0,11,1,0,3,内蒙古自治区,5
119.5,50,25,14,8,6,8,12,4,16,7,12,3,内蒙古自治区,6
119.5,50,19,10,12,0,7,21,23,13,0,19,29,内蒙古自治区,7
119.5,50,0,7,7,0,0,13,8,0,0,3,7,内蒙古自治区,8
119.5,50,9,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
119.5,50,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
120,50,0,0,0,0,0,0,0,11,1,0,0,内蒙古自治区,5
120,50,19,14,9,6,8,6,0,16,7,12,0,内蒙古自治区,6
120,50,10,4,12,0,7,21,22,13,4,19,29,内蒙古自治区,7
120,50,0,7,7,0,0,14,8,6,2,9,7,内蒙古自治区,8
120,50,9,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
120,50,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
120.5,50,0,0,0,0,0,0,6,11,1,0,0,内蒙古自治区,5
120.5,50,19,14,10,6,8,10,3,16,7,8,0,内蒙古自治区,6
120.5,50,10,10,16,0,7,22,23,12,4,19,30,内蒙古自治区,7
120.5,50,0,7,7,0,0,14,8,6,2,9,7,内蒙古自治区,8
120.5,50,9,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
120.5,50,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
121,50,0,0,0,0,0,0,6,11,1,6,0,内蒙古自治区,5
121,50,19,14,9,6,8,10,3,16,7,8,0,内蒙古自治区,6
121,50,10,4,18,0,7,24,24,12,10,19,29,内蒙古自治区,7
121,50,0,7,7,0,0,14,8,6,2,9,7,内蒙古自治区,8
121,50,9,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
121,50,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
121.5,50,0,0,0,0,0,0,6,11,1,6,0,内蒙古自治区,5
121.5,50,19,14,9,6,8,6,3,16,7,7,0,内蒙古自治区,6
121.5,50,10,10,18,0,7,25,23,12,10,13,30,内蒙古自治区,7
121.5,50,0,10,7,0,0,13,8,0,2,9,7,内蒙古自治区,8
121.5,50,9,3,0,0,0,0,0,0,0,0,0,内蒙古自治区,9
121.5,50,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区,10
122,50,0,0,0,0,0,0,6,11,1,6,0,内蒙古自治区,5
